"entity_id","sport_code","sport_desc","sport_particip_code","sport_participation_desc","start_dt","stop_dt"
9194,"RSBX","Cal Boxing Club","P","Participated",NULL,NULL
9203,"MACC","Crew - Men","P","Participated",NULL,NULL
9203,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
9254,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
9254,"MAFL","Football - Men","P","Participated",NULL,NULL
9264,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
9264,"MATL","Track & Field - Men","P","Participated",NULL,NULL
9265,"MACC","Crew - Men","P","Participated",NULL,NULL
9265,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
9280,"RSSL","Cal Sailing Club","P","Participated",NULL,NULL
9291,"MASW","Swimming & Diving - Men","P","Participated",NULL,NULL
9291,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
9315,"MAFL","Football - Men","P","Participated",NULL,NULL
9315,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
9331,"MAFL","Football - Men","P","Participated",NULL,NULL
9331,"MATL","Track & Field - Men","P","Participated",NULL,NULL
9331,"MARU","Rugby - Men","P","Participated",NULL,NULL
9331,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
9406,"MAFL","Football - Men","P","Participated",NULL,NULL
9406,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
9416,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
9416,"MACC","Crew - Men","P","Participated",NULL,NULL
9430,"WATN","Tennis - Women","P","Participated",NULL,NULL
9430,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
9440,"MATL","Track & Field - Men","P","Participated",NULL,NULL
9440,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
9455,"MATL","Track & Field - Men","P","Participated",NULL,NULL
9455,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
9467,"MATL","Track & Field - Men","P","Participated",NULL,NULL
9467,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
9476,"MATL","Track & Field - Men","P","Participated",NULL,NULL
9476,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
9477,"WATN","Tennis - Women","P","Participated",NULL,NULL
9477,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
9483,"MAFL","Football - Men","P","Participated",NULL,NULL
9483,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
9488,"MAFL","Football - Men","P","Participated",NULL,NULL
9488,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
9511,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
9511,"MARU","Rugby - Men","P","Participated",NULL,NULL
9511,"RSIP","Intramural Sports Participant","P","Participated",NULL,NULL
9560,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
9560,"MACC","Crew - Men","P","Participated",NULL,NULL
9566,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
9566,"MARU","Rugby - Men","P","Participated",NULL,NULL
9566,"MAFL","Football - Men","P","Participated",NULL,NULL
9568,"MAFL","Football - Men","P","Participated",NULL,NULL
9568,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
9575,"MABS","Baseball - Men","P","Participated",NULL,NULL
9575,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
9579,"RSIP","Intramural Sports Participant","P","Participated",NULL,NULL
9579,"RSC","Rec Sports Club Member","P","Participated",NULL,NULL
9579,"RSBX","Cal Boxing Club","P","Participated",NULL,NULL
9585,"MATL","Track & Field - Men","P","Participated",NULL,NULL
9585,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
9593,"MARU","Rugby - Men","P","Participated",NULL,NULL
9593,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
9641,"MAFL","Football - Men","P","Participated",NULL,NULL
9641,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
9649,"MAFL","Football - Men","P","Participated",NULL,NULL
9649,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
9659,"MABB","Basketball - Men","P","Participated",NULL,NULL
9659,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
9661,"MACC","Crew - Men","P","Participated",NULL,NULL
9661,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
9694,"MAFL","Football - Men","P","Participated",NULL,NULL
9694,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
9697,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
9697,"MAFL","Football - Men","P","Participated",NULL,NULL
9731,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
9731,"MABB","Basketball - Men","P","Participated",NULL,NULL
9744,"MAFL","Football - Men","P","Participated",NULL,NULL
9744,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
9817,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
9817,"MACC","Crew - Men","P","Participated",NULL,NULL
9821,"MABB","Basketball - Men","P","Participated",NULL,NULL
9821,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
9822,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
9822,"MATN","Tennis - Men","P","Participated",NULL,NULL
9822,"MACC","Crew - Men","P","Participated",NULL,NULL
9836,"MACC","Crew - Men","P","Participated",NULL,NULL
9836,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
9838,"MATN","Tennis - Men","P","Participated",NULL,NULL
9838,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
9848,"ICA","Intercollegiate Athlete","P","Participated","1949-09-01 00:00:00","1955-06-30 00:00:00"
9848,"MABB","Basketball - Men","P","Participated","1949-09-01 00:00:00","1955-06-30 00:00:00"
9848,"MATL","Track & Field - Men","P","Participated","1949-09-01 00:00:00","1955-06-30 00:00:00"
9850,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
9850,"MARU","Rugby - Men","P","Participated",NULL,NULL
9862,"MATN","Tennis - Men","P","Participated",NULL,NULL
9862,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
9882,"MACC","Crew - Men","P","Participated",NULL,NULL
9882,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
9884,"RSBX","Cal Boxing Club","P","Participated",NULL,NULL
9890,"MABS","Baseball - Men","P","Participated",NULL,NULL
9890,"MABB","Basketball - Men","P","Participated",NULL,NULL
9890,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
9892,"RSIP","Intramural Sports Participant","P","Participated",NULL,NULL
9925,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
9925,"MABO","Boxing - Men","P","Participated",NULL,NULL
9925,"RSBX","Cal Boxing Club","P","Participated",NULL,NULL
9931,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
9931,"MARU","Rugby - Men","P","Participated",NULL,NULL
9931,"MAFL","Football - Men","P","Participated",NULL,NULL
9934,"MATN","Tennis - Men","P","Participated",NULL,NULL
9934,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
9939,"MABS","Baseball - Men","P","Participated",NULL,NULL
9939,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
9964,"MATL","Track & Field - Men","P","Participated",NULL,NULL
9964,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
9977,"MARU","Rugby - Men","P","Participated",NULL,NULL
9977,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
10007,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
10007,"MABB","Basketball - Men","P","Participated",NULL,NULL
10020,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
10020,"MACC","Crew - Men","P","Participated",NULL,NULL
10024,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
10024,"MACC","Crew - Men","P","Participated",NULL,NULL
10028,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
10028,"MATL","Track & Field - Men","P","Participated",NULL,NULL
10038,"MATL","Track & Field - Men","P","Participated",NULL,NULL
10038,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
10065,"MASO","Soccer - Men","P","Participated",NULL,NULL
10065,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
10071,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
10071,"MASO","Soccer - Men","P","Participated",NULL,NULL
10073,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
10073,"MABB","Basketball - Men","P","Participated",NULL,NULL
10081,"MAFL","Football - Men","P","Participated",NULL,NULL
10081,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
10089,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
10089,"RSIP","Intramural Sports Participant","P","Participated",NULL,NULL
10089,"MATN","Tennis - Men","P","Participated",NULL,NULL
10106,"MABS","Baseball - Men","P","Participated",NULL,NULL
10106,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
10119,"MATL","Track & Field - Men","P","Participated",NULL,NULL
10119,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
10135,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
10135,"MASO","Soccer - Men","P","Participated",NULL,NULL
10154,"MAWP","Water Polo - Men","P","Participated",NULL,NULL
10154,"MASW","Swimming & Diving - Men","P","Participated",NULL,NULL
10154,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
10167,"MABB","Basketball - Men","P","Participated",NULL,NULL
10167,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
10176,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
10176,"MASW","Swimming & Diving - Men","P","Participated",NULL,NULL
10181,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
10181,"MATN","Tennis - Men","P","Participated",NULL,NULL
10196,"MASW","Swimming & Diving - Men","P","Participated",NULL,NULL
10196,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
10211,"MATN","Tennis - Men","P","Participated",NULL,NULL
10211,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
10229,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
10229,"MATL","Track & Field - Men","P","Participated",NULL,NULL
10232,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
10232,"MAWP","Water Polo - Men","P","Participated",NULL,NULL
10232,"MASW","Swimming & Diving - Men","P","Participated",NULL,NULL
10235,"MACC","Crew - Men","P","Participated",NULL,NULL
10235,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
10243,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
10243,"WATN","Tennis - Women","P","Participated",NULL,NULL
10267,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
10267,"MATL","Track & Field - Men","P","Participated",NULL,NULL
10277,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
10277,"WATN","Tennis - Women","P","Participated",NULL,NULL
10280,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
10280,"MABS","Baseball - Men","P","Participated",NULL,NULL
10289,"MAFL","Football - Men","P","Participated",NULL,NULL
10289,"MARU","Rugby - Men","P","Participated",NULL,NULL
10289,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
10330,"RSC","Rec Sports Club Member","P","Participated",NULL,NULL
10331,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
10331,"MACC","Crew - Men","P","Participated",NULL,NULL
10333,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
10333,"MATN","Tennis - Men","P","Participated",NULL,NULL
10353,"RSIP","Intramural Sports Participant","P","Participated",NULL,NULL
10360,"MARU","Rugby - Men","P","Participated",NULL,NULL
10360,"MATL","Track & Field - Men","P","Participated",NULL,NULL
10360,"MAFL","Football - Men","P","Participated",NULL,NULL
10360,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
10362,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
10362,"MAFL","Football - Men","P","Participated",NULL,NULL
10374,"MACC","Crew - Men","P","Participated",NULL,NULL
10374,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
10378,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
10378,"MARU","Rugby - Men","P","Participated",NULL,NULL
10378,"MAFL","Football - Men","P","Participated",NULL,NULL
10390,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
10390,"MAFL","Football - Men","P","Participated",NULL,NULL
10411,"MARU","Rugby - Men","P","Participated",NULL,NULL
10411,"MAFL","Football - Men","P","Participated",NULL,NULL
10411,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
10433,"RSIP","Intramural Sports Participant","P","Participated",NULL,NULL
10446,"MATL","Track & Field - Men","P","Participated",NULL,NULL
10446,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
10454,"MACC","Crew - Men","P","Participated",NULL,NULL
10454,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
10471,"MATN","Tennis - Men","P","Participated",NULL,NULL
10471,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
10487,"MARU","Rugby - Men","P","Participated",NULL,NULL
10487,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
10491,"MARU","Rugby - Men","P","Participated",NULL,NULL
10491,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
10496,"MARU","Rugby - Men","P","Participated",NULL,NULL
10496,"MAFL","Football - Men","P","Participated",NULL,NULL
10496,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
10502,"MAFL","Football - Men","P","Participated",NULL,NULL
10502,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
10508,"MATL","Track & Field - Men","P","Participated",NULL,NULL
10508,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
10512,"MAFL","Football - Men","P","Participated",NULL,NULL
10512,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
10533,"MABB","Basketball - Men","P","Participated",NULL,NULL
10533,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
10564,"MASO","Soccer - Men","P","Participated",NULL,NULL
10564,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
10571,"MAFL","Football - Men","P","Participated",NULL,NULL
10571,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
10577,"MATL","Track & Field - Men","P","Participated",NULL,NULL
10577,"RSIP","Intramural Sports Participant","P","Participated",NULL,NULL
10577,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
10606,"MAWP","Water Polo - Men","P","Participated",NULL,NULL
10606,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
10625,"MARU","Rugby - Men","P","Participated",NULL,NULL
10625,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
10636,"MAFL","Football - Men","P","Participated",NULL,NULL
10636,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
10639,"MATL","Track & Field - Men","P","Participated",NULL,NULL
10639,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
10659,"MARU","Rugby - Men","P","Participated",NULL,NULL
10659,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
10663,"MATN","Tennis - Men","P","Participated",NULL,NULL
10663,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
10674,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
10674,"MAWP","Water Polo - Men","P","Participated",NULL,NULL
10674,"MASW","Swimming & Diving - Men","P","Participated",NULL,NULL
10681,"MACC","Crew - Men","P","Participated","1953-09-01 00:00:00","1953-09-01 00:00:00"
10681,"MAGO","Golf - Men","P","Participated","1953-09-01 00:00:00","1957-06-30 00:00:00"
10681,"ICA","Intercollegiate Athlete","P","Participated","1953-09-01 00:00:00","1957-06-30 00:00:00"
10684,"MARU","Rugby - Men","P","Participated",NULL,NULL
10684,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
10685,"MAFL","Football - Men","P","Participated",NULL,NULL
10685,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
10696,"MARU","Rugby - Men","P","Participated",NULL,NULL
10696,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
10705,"MAGY","Gymnastics - Men","P","Participated",NULL,NULL
10705,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
10714,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
10714,"MABS","Baseball - Men","P","Participated",NULL,NULL
10714,"MAFL","Football - Men","P","Participated",NULL,NULL
10725,"MABB","Basketball - Men","P","Participated",NULL,NULL
10725,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
10739,"MABS","Baseball - Men","P","Participated",NULL,NULL
10739,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
10740,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
10740,"MARU","Rugby - Men","P","Participated",NULL,NULL
10741,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
10741,"MARU","Rugby - Men","P","Participated",NULL,NULL
10743,"MATL","Track & Field - Men","P","Participated",NULL,NULL
10743,"MAFL","Football - Men","P","Participated",NULL,NULL
10743,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
10745,"MARU","Rugby - Men","P","Participated",NULL,NULL
10745,"MAFL","Football - Men","P","Participated",NULL,NULL
10745,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
10747,"MARU","Rugby - Men","P","Participated",NULL,NULL
10747,"MAFL","Football - Men","P","Participated",NULL,NULL
10747,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
10750,"MARU","Rugby - Men","P","Participated",NULL,NULL
10750,"MAFL","Football - Men","P","Participated",NULL,NULL
10750,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
10752,"MACC","Crew - Men","P","Participated",NULL,NULL
10752,"MABB","Basketball - Men","P","Participated",NULL,NULL
10752,"ICA","Intercollegiate Athlete","P","Participated",NULL,NULL
10753,"MARU","Rugby - Men","P","Participated",NULL,NULL
