"entity_id","awd_honor_code","awd_honor_desc","awd_honor_dt"
130521,"CAL","CAA Leadership Award Scholar",NULL
130546,"CAL","CAA Leadership Award Scholar",NULL
130550,"PBK","Phi Beta Kappa",NULL
130551,"RSA","Regents' Scholar-Aid Recipient",NULL
130572,"CAL","CAA Leadership Award Scholar",NULL
130602,"PBK","Phi Beta Kappa",NULL
130630,"PBK","Phi Beta Kappa",NULL
130639,"PBK","Phi Beta Kappa",NULL
130677,"PBK","Phi Beta Kappa",NULL
130690,"PBK","Phi Beta Kappa",NULL
130701,"PBK","Phi Beta Kappa",NULL
130705,"RSH","Regents' Scholar-Honorarium Recipnt",NULL
130705,"PBK","Phi Beta Kappa",NULL
130730,"PBK","Phi Beta Kappa",NULL
130744,"PBK","Phi Beta Kappa",NULL
130778,"RSH","Regents' Scholar-Honorarium Recipnt",NULL
130782,"CAL","CAA Leadership Award Scholar",NULL
130818,"CAL","CAA Leadership Award Scholar",NULL
130825,"CAL","CAA Leadership Award Scholar",NULL
130840,"CAL","CAA Leadership Award Scholar",NULL
130882,"PBK","Phi Beta Kappa",NULL
